전시장명,참고,위도,경도,사이트주소,운영시간,운영시간,무료주차여부,유료주차여부,휠체어,장애인화장실여부,안내견동반가능여부,점자,오디어해설
FCLTY_NM,CTGRY_ONE_NM,LC_LA,LC_LO,HMPG_URL,RSTDE_GUID_CN,OPER_TIME,FRE_PARKNG_AT,CHGD_PARKNG_AT,WCHAIR_HOLD_AT,DSPSN_TOILET_AT,GUID_DOG_ACP_POSBL_AT,BRLL_GUID_AT,KLANG_VIC_GUID_AT
쇠꼴마을눈썰매장,레저/체육/공원,37.88142853,126.873675,pajupro.modoo.at/,,,Y,N,N,N,N,N,N
쇠꼴마을테마공원쇠꼴마을눈썰매장,레저/체육/공원,37.88198646,126.869688,pajupro.modoo.at/,,,Y,N,N,N,N,N,N
쇠내골,전시/공연,36.62584792,127.492709,,,,N,N,N,N,N,N,N
쇠목소유원지,문화관광/명소,37.80111966,128.036059,,,,N,N,N,N,Y,N,N
쇠부리체육센터공연장,전시/공연,35.63629198,129.334608,ubimc.or.kr/pageCont.do?menuNo=4020300,매주 월요일,"화 06:00 - 22:00
수 06:00 - 22:00
목 06:00 - 22:00
금 06:00 - 22:00
토 07:00 - 19:00
일 07:00 - 19:00",N,N,N,Y,Y,Y,Y
쇳대박물관,전시/공연,37.57748624,127.008183,ehwadong.com,일 정기휴무 (매주 일요일) 월 정기휴무 (매주 월요일),"목 10:00 - 18:00
금 10:00 - 18:00
토10:00 - 18:00
화10:00 - 18:00
수10:00 - 18:00",N,N,N,N,Y,N,Y
쇼골프,레저/체육/공원,37.51942067,126.93861,www.showgolf.co.kr/new/html/main.asp,무휴,매일 06:00 - 23:00,Y,Y,N,Y,N,N,N
쇼비티,전시/공연,37.58329492,127.003057,www.showbt.co.kr/,,,N,N,N,N,N,N,N
쇼월드,전시/공연,33.45044128,126.664,,,,Y,N,N,N,N,N,N
쇼팽의집,전시/공연,37.54925683,127.093567,,,,N,N,N,N,N,N,N
수기해수욕장,문화관광/명소,37.53532578,126.426866,,,"매년 7~8월 중
09:00 - 17:00
12:30 - 13:30 휴게시간",N,Y,N,N,Y,N,N
수다라성보박물관,전시/공연,35.20158142,126.541803,,,,N,N,N,N,N,N,N
수다미술관,전시/공연,37.42662218,127.005203,,,,N,N,N,N,N,N,N
수당기념관,전시/공연,36.66809711,126.92396,www.sudang.net/,,,Y,N,N,N,N,N,N
수덕사근역성보관,전시/공연,36.66245074,126.622668,sudeokmuseum.or.kr/,"월
정기휴무 (매주 월요일)","화 09:30 - 17:00
수09:30 - 17:00
목09:30 - 17:00
금09:30 - 17:00
토09:30 - 17:00
일09:30 - 17:00",Y,N,N,N,N,N,N
수덕사불교미술관선,전시/공연,36.66245074,126.622668,www.sudeoksa.com/,,,Y,N,N,N,N,N,N
수도국산달동네박물관,전시/공연,37.4778799,126.639297,www.icdonggu.go.kr/open_content/museum/index.jsp,"매주 월요일, 추석, 설날, 신정",9:00~18:00,Y,N,Y,Y,Y,Y,Y
수도권매립지관리공사본관홍보관,전시/공연,37.5730906,126.648113,www.slc.or.kr/slc/csc/ser/slExcur/slExcur00.do#/eyJ3ZWJQYWdlTm8iOiI0MTciLCJ0YWJObyI6MH0=,주말,10:00 ~ 15:00,Y,N,N,N,N,Y,Y
수도산자연휴양림,문화관광/명소,35.891804,127.983845,www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030030,연중무휴 ,"[입실] 14:00, [퇴실] 익일 11:00",Y,N,N,N,Y,N,N
수동농협지역문화센터,전시/공연,37.70439184,127.32629,,,,Y,N,Y,N,Y,Y,Y
수동유원지,문화관광/명소,37.45370679,128.347361,,연중무휴,상시개방,N,N,N,N,Y,N,N
수동축구장,레저/체육/공원,37.72054451,127.29958,,,,Y,N,N,N,N,N,N
수락산공원서울유아숲체험현장,문화관광/명소,37.68332766,127.090168,,,,Y,N,N,N,N,N,N
수레의산자연휴양림,문화관광/명소,37.04011802,127.652351,,,,N,N,N,N,Y,N,N
수령선대,문화관광/명소,36.88115598,128.110857,,,,N,N,N,N,N,N,N
수룡산림욕장,문화관광/명소,37.06846658,127.799315,,,,N,N,N,N,Y,N,N
수륙해수욕장,문화관광/명소,34.80542709,128.428934,,,,Y,N,N,N,Y,N,N
수리민속박물관,전시/공연,36.7932667,126.784277,xn--zb0b23jeyfzubo1akey50by5as27i.xn--3e0b707e/,"매주 월요일, 추석 및 설날 당일, 공휴일 다음날",9:00~18:00,Y,N,Y,Y,N,Y,N
수리산도립공원,레저/체육/공원,37.35707765,126.902907,,,,N,Y,N,Y,N,N,N
수리산산림욕장,문화관광/명소,37.36638636,126.903589,www.anyang.go.kr/manan/contents.do?key=1048,연중무휴,,N,N,N,N,Y,N,N
수리산삼림욕장,문화관광/명소,37.35363349,126.908702,www.gunpo.go.kr/tour/index.do,※ 기상여건에 따라 통제 가능,"	일몰~일출",Y,N,N,N,Y,N,N
수리산상상마을,전시/공연,37.35921675,126.919421,www.gunpocf.or.kr/sang,연중무휴,08:00-23:00,Y,N,N,Y,Y,N,Y
수리산자연학교,문화관광/명소,37.35792319,126.933892,www.surisan.or.kr/main.php?userAgent=PCC,,매일 10:00 - 05:00,N,N,N,N,N,N,N
수림포도교육농장,문화관광/명소,37.59874075,127.811306,,,,N,N,N,N,N,N,N
수목식별실습장,전시/공연,37.73166464,127.173243,,공휴일,수업시간별 상이,N,N,N,N,N,N,N
수목원테마파크아이스뮤지엄,전시/공연,33.47065125,126.488217,www.visitjeju.net,연중무휴,"평일 : 09:00 ~ 20:00 , 주말 : 09:00 ~ 20:00실내 입장 마감 19시/ LED 공원 09:00:22:00",Y,N,Y,Y,Y,N,N
수목원프로방스,문화관광/명소,37.94138969,127.1357,treevalley.co.kr/,,"매일
09:00 - 17:00
",Y,N,N,N,Y,N,N
수몰문화관,전시/공연,35.41401756,126.851052,,,,N,N,N,N,N,N,N
수몰이주기념관,전시/공연,36.93918391,128.32199,,,,N,N,N,N,N,N,N
수문해수욕장,문화관광/명소,34.63680071,127.037806,,,,N,N,N,N,Y,N,N
수밋들어울림플랫폼(2023년10월예정),전시/공연,36.30587928,127.367046,,,,N,N,N,N,N,N,N
수변공원,레저/체육/공원,34.72898058,127.724184,,,,N,N,N,N,N,N,N
수빈뜰,전시/공연,37.78643841,126.700204,,,,N,N,N,N,Y,N,N
수산유원지,문화관광/명소,37.68962856,127.608687,,연중무휴,상시개방,N,N,N,N,Y,N,N
수산자원센터,전시/공연,37.38769134,129.196679,,월 정기휴무 (매주 월요일),"목 09:00 - 17:00
금 09:00 - 17:00
토 09:00 - 17:00
일 09:00 - 17:00
화 09:00 - 17:00
수 09:00 - 17:00",Y,N,N,Y,Y,Y,N
수산저수지,문화관광/명소,33.46971264,126.387361,,,,N,N,N,N,Y,N,N
수산항요트마리나,레저/체육/공원,38.07639091,128.675433,,,,Y,N,N,N,N,N,N
수상비행장,레저/체육/공원,37.01083392,128.181189,,연중무휴,"매일
09:00 - 18:00
",N,N,N,N,Y,N,N
수상스키모터보트,레저/체육/공원,37.75980938,127.542305,,,,N,N,N,N,N,N,N
수상유원지,문화관광/명소,35.28555211,127.426904,,,,N,N,N,N,N,N,N
수생식물학습원,전시/공연,36.39075979,127.553416,www.waterplant.or.kr/,매주 일요일,평일 10:00~18:00,Y,N,N,N,N,N,N
수석전시관,전시/공연,37.39265813,127.218109,,,,N,N,N,N,N,N,N
수선재사계수련원,전시/공연,33.23694177,126.290851,,,,Y,N,N,N,N,N,N
수선화에물들다,전시/공연,37.79182784,126.698326,,,,N,N,N,N,N,N,N
수성구 리틀야구장,레저/체육/공원,35.85486751,128.715147,,,,N,N,N,N,Y,N,N
수성구민운동장,레저/체육/공원,35.85035813,128.629936,www.suseong.kr/index.do?menu_id=00000593,연중무휴,9시~18시,Y,N,N,Y,Y,N,N
수성랜드,문화관광/명소,35.82858988,128.613369,,매주 월요일,"금
11:00 - 21:00
토
10:30 - 22:00
일
10:30 - 21:00
화
11:00 - 20:00
수
11:00 - 20:00
목
11:00 - 20:00",Y,N,N,N,N,N,N
수성미술관,전시/공연,35.80694512,128.622667,artko.kr/~suseongmuseum,연중무휴,09:00~18:00,Y,N,N,N,Y,N,N
수성보트장,레저/체육/공원,35.82612644,128.61937,,,,N,N,N,N,N,N,N
수성아트피아,전시/공연,35.82928322,128.628274,www.ssartpia.kr/pages/index.htm,매주 월요일,09:00-18:00,Y,N,Y,Y,N,Y,N
수성유원지,문화관광/명소,35.82937536,128.620578,,,,N,N,N,N,Y,N,N
수성파크골프장,레저/체육/공원,35.87162252,128.668364,,매주월요일,"오전 09:00~12:30
브레이크 타임 12:30~14:00
오후 14:00~17:00
자유입장 17:00~18:00",Y,N,N,N,N,Y,N
수성패밀리파크,레저/체육/공원,35.87011264,128.673814,,연중무휴,00:00~24:00,Y,N,N,Y,Y,N,N
수승대축제극장,전시/공연,35.76179945,127.831907,www.kift.or.kr/,,,Y,N,N,Y,Y,Y,N
수아트홀,전시/공연,35.16334566,129.162522,sooarthall.com/,공연에따라 다름,공연에따라 다름,N,N,N,N,N,N,N
수안보곤충박물관,전시/공연,36.85440938,128.000035,,매주 화요일,09:30~17:00,N,N,N,N,N,N,N
수안산생태원,문화관광/명소,37.64057086,126.594806,,,,Y,N,N,N,N,N,N
수안산성,문화관광/명소,37.64056911,126.591581,www.gimpo.go.kr/culture/index.do,,,N,Y,N,N,Y,N,N
수암마을전시관,전시/공연,37.36458524,126.880609,www.ansan.go.kr/seongho/common/cntnts/selectContents.do?cntnts_id=C0000979,"매주 월요일, 1월1일, 설ㆍ추석 명절 연휴 ","매일 10:00 - 17:00, 12:00~13:00 관람불가",N,N,N,N,N,N,N
수양개선사유물전시관,전시/공연,36.96046466,128.332465,www.danyang.go.kr/suyanggae/1385,매주 월요일,09:00 - 18:00,Y,N,N,Y,N,Y,N
수영만요트경기장,레저/체육/공원,35.15979857,129.141957,,,,N,N,N,N,N,N,N
수영사적공원수영민속예술관,전시/공연,35.17092391,129.113435,www.suyeongminsok.or.kr/,"주말, 공휴일",매일 09:00~18:00,Y,N,Y,Y,Y,Y,N
수옥정,문화관광/명소,36.80678667,128.028302,,,,Y,N,N,N,Y,N,N
수운기념관,전시/공연,35.89583122,129.147359,,,,N,N,N,N,N,N,N
수원 구 부국원,전시/공연,37.27239278,127.014611,,매주 월요일,금09:30 - 18:00토09:30 - 18:00일09:30 - 18:00화09:30 - 18:00수09:30 - 18:00목09:30 - 18:00,Y,N,N,Y,N,N,N
수원고읍성,문화관광/명소,37.21170287,126.989765,,,,N,Y,N,N,Y,N,N
수원광교박물관,전시/공연,37.29634871,127.051422,ggmuseum.suwon.go.kr/index.doo,"매주 월요일 
그밖에 시장이 정하는 
단, 수원시 박물관 관리 및 운영 조례 제 2장 제 4조(개관 및 )에 따라 이 공휴일일 경우는 그 다음 날을 로 합니다.","관람시간 : 오전 9시 ~ 오후 6시
매표시간 : 오전 9시 ~ 오후 5시 [관람시간 종료 1시간 전까지]",Y,Y,Y,Y,Y,Y,Y
수원광주이씨고택,문화관광/명소,37.30975114,126.997406,,,,N,N,N,N,N,N,N
수원메쎄,전시/공연,37.2668071,126.997182,suwonmesse.com/,,,Y,Y,Y,Y,Y,Y,N
수원미술전시관,전시/공연,37.29703674,126.999455,suma.suwon.go.kr/main/main.doo,매주 월요일,"연중 : 10:00 ~ 18:00
관람시간 1시간 전까지 입장이 가능합니다.",Y,Y,N,Y,Y,Y,N
수원박물관,전시/공연,37.29764714,127.035633,"swmuseum.suwon.go.kr
","매주 월요일은 
그밖에 시장이 정하는 ","관람시간 : 오전 9시 ~ 오후 6시
매표시간 : 오전 9시 ~ 오후 5시[관람시간 종료 1시간 전까지]",Y,N,Y,Y,Y,Y,Y
수원삼성블루윙즈홈구장,레저/체육/공원,37.2864229,127.035967,www.suwonworldcup.or.kr/,,,N,Y,N,Y,Y,Y,N
수원수목원(2022년11월예정),문화관광/명소,37.28788603,126.975813,,,,N,N,N,N,N,N,N
수원시립아이파크미술관,전시/공연,37.28270503,127.015825,suma.suwon.go.kr/main/main.do,매주 월요일(월요일이 공휴일인 경우 그 다음날 ),"하절기(3월 ~ 10월) : 10:00 ~ 19:00
동절기(11월 ~ 2월) : 10:00 ~ 18:00
관람시간 1시간 전까지 입장이 가능합니다.",Y,Y,Y,Y,Y,Y,Y
수원시립어린이미술체험관,전시/공연,37.32459504,126.987479,suma.suwon.go.kr/,"매주 월요일, 월요일이 공휴일인 경우 익일 ","3월-10월 10:00 - 19:00, 11월-2월 10:00 - 18:00",N,N,N,N,Y,N,Y
수원시어린이생태미술체험관풀잎,전시/공연,37.32459504,126.987479,suma.suwon.go.kr/,"매주 일요일 월요일, 신정 구정 추석 연휴","3월-10월 10:00 - 18:00, 11월-2월 10:00 - 17:00, 30분 전 입장 마감",N,N,N,N,Y,N,Y
수원어린이상상체험관,전시/공연,37.26793766,127.030663,,,,N,N,N,N,N,N,N
수원영상미디어센터,전시/공연,37.27364078,127.03527,www.swmedia.or.kr/,"매주 토,일","10:00 - 17:00
12:00 - 13:00 휴게시간",Y,N,Y,Y,Y,Y,Y
수원월드컵경기장,레저/체육/공원,37.2864229,127.035967,suwonworldcup.gg.go.kr/,,"월-금
09:00 - 18:00",N,Y,N,Y,Y,Y,N
수원월드컵경기장눈썰매장,레저/체육/공원,37.28958668,127.032362,,,,N,N,N,N,N,N,N
수원월드컵경기장보조경기장,레저/체육/공원,37.2864229,127.035967,suwonworldcup.gg.go.kr/gg_worldcup_stadium/intro,,,N,Y,N,Y,Y,Y,N
수원월드컵경기장월드컵기념관,전시/공연,37.2864229,127.035967,suwonworldcup.gg.go.kr/gg_worldcup_building/museum/target,"매주 월요일, 신정, 설ㆍ추석 당일",10:00 ~ 17:00,Y,N,N,Y,Y,Y,N
수원월드컵경기장인조경기장1,레저/체육/공원,37.2864229,127.035967,suwonworldcup.gg.go.kr/,,,N,Y,N,Y,Y,Y,N
수원월드컵경기장인조경기장2,레저/체육/공원,37.2864229,127.035967,suwonworldcup.gg.go.kr/,,,N,Y,N,Y,Y,Y,N
수원월드컵경기장주경기장,레저/체육/공원,37.2864229,127.035967,www.suwonworldcup.or.kr/,,"금 09:00 - 18:00
토 
일 
월 09:00 - 18:00
화 09:00 - 18:00
수 09:00 - 18:00
목 09:00 - 18:00",N,Y,N,Y,Y,Y,N
수원월드컵경기장풋살구장,레저/체육/공원,37.2864229,127.035967,suwonworldcup.gg.go.kr/,,,N,Y,N,Y,Y,Y,N
수원종합운동장,레저/체육/공원,37.29781706,127.010066,www.suwonudc.co.kr/suwonsc/mainPage.do,"매주 토,일","트랙
대상 : 시민(완전개방)
종목 : 조깅
동절기 : 06:00 ~ 17:00
하절기 : 06:00 ~ 18:00
화,목 : 06:00 ~ 21:00",N,Y,N,Y,Y,Y,N
수원종합운동장인조잔디구장,레저/체육/공원,37.29781706,127.010066,www.suwonudc.co.kr/suwonsc/mainPage.do,,,N,Y,N,Y,Y,Y,N
수원종합운동장주경기장,레저/체육/공원,37.29781706,127.010066,www.suwonudc.co.kr/suwonsc/mainPage.do,,,N,Y,N,Y,Y,Y,N
수원청소년문화센터,전시/공연,37.27364078,127.03527,www.syf.or.kr/web/index.do,,"주중 06:00 - 22:00 꿈의체육관
매일 06:00 - 22:00 새천년수영장
매일 08:00 - 22:00 인라인 스케이트장 하절기
매일 09:00 - 22:00 한아름도서관,테니스장 하절기
매일 09:00 - 21:00 한아름도서관,테니스장,인라인 스케이트장 동절기
주말 09:00 - 18:00 꿈의체육관
일요일 09:00 - 18:00 새천년수영장, 한아름도서관",Y,N,Y,Y,Y,Y,Y
수원체력단련장,레저/체육/공원,37.24195328,127.022214,welfare.airforce.mil.kr:446/mbshome/mbs/welfare/index.do,,,Y,N,N,N,N,N,N
수원컨벤션센터,전시/공연,37.28582866,127.059447,www.scc.or.kr/,,,Y,Y,Y,Y,Y,Y,N
수원화성박물관,전시/공연,37.28259139,127.018985,hsmuseum.suwon.go.kr,"매주 월요일은 
그밖에 시장이 정하는 (이 공휴일일
경우에는 그 다음 날을 로 합니다.)",오전 9시 ~ 오후 6시,N,Y,Y,Y,Y,Y,Y
수원화성홍보관,전시/공연,37.28098989,127.015222,www.swcf.or.kr/?p=144,"1월 1일, 설날 및 추석 당일","하절기(3월 ~ 10월) : 09:30 ~ 18:00, 동절기(11월 ~ 2월) : 09:30 ~ 17:00",N,N,N,N,N,N,N
수원CC,레저/체육/공원,37.28133436,127.120333,www.suwoncc.co.kr/homepage/main.do,,,N,Y,Y,Y,Y,Y,Y
수원SK아트리움,전시/공연,37.30957667,126.986401,suwonskartrium.or.kr/,,공연에따라 다름,Y,N,Y,Y,Y,Y,Y
수월봉,문화관광/명소,33.29455412,126.163115,,,,N,N,N,Y,Y,N,N
수월봉지질트레일,문화관광/명소,33.29476543,126.163419,www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500388,,,Y,N,N,N,Y,N,N
수인산성,문화관광/명소,34.72073367,126.854852,,,,N,N,N,N,Y,N,N
수입상품전시회,전시/공연,37.51182391,127.059159,www.igf.co.kr/,,"2022년 6월 23일(목) ~ 6월 25일(토), 10:00 ? 17:00",Y,Y,Y,Y,Y,Y,Y
수입천휴양지,문화관광/명소,38.24237321,127.976529,,,,N,N,N,N,Y,N,N
수자연수목원,문화관광/명소,36.35032423,128.852978,,,,N,N,N,N,N,N,N
수작질초크아트,전시/공연,37.85910522,126.784358,,주말,11:00 - 20:00,Y,N,N,N,N,N,N
수정산성,문화관광/명소,36.93926774,127.707804,,,,N,N,N,N,Y,N,N
수지미술관,전시/공연,35.32728171,127.347498,sujimuseum.com/,매주 월요일,"11~2월 매일 10:00 - 17:30, 3~10월 매일 10:00 - 18:00 ",Y,N,N,N,Y,N,N
수지신협문화센터,전시/공연,37.33327497,127.093176,,,,N,Y,N,N,N,N,N
수창청춘맨숀,전시/공연,35.87532019,128.583078,www.suchang.or.kr/,"매주 월요일, 작품교체시
신정, 구정, 추석 당일",화~일요일 10:00 ~ 19:00,Y,N,N,Y,N,Y,Y
수컷돌거북이박물관,전시/공연,33.31589531,126.262219,cafe.daum.net/phoenix-turtle,,"동절기 : 09:00 - 18:00, 하절기 : 09:00 - 18:30",Y,N,N,N,N,N,N
수타사농촌테마공원,문화관광/명소,37.69615613,127.9514,www.gangwon.to/gwtour/gangwondo_trip/tourist_spot/experience?control=CT10071_T&tourCode=TOSIGK00,,매일 09:00 - 20:00 하절기 매일 09:00 - 18:00 동절기,Y,N,N,N,Y,N,N
수타사성보박물관,전시/공연,37.69866981,127.959189,www.hongcheon.go.kr/www/contents.do?key=394,"월, 화, 수",10:00~16:00,N,N,N,N,N,N,Y
수토문화전시관,전시/공연,36.76124701,129.47029,,"매주 월요일, 1월 1일, 설날/추석연휴",화~일: 09:30~17:30,Y,N,N,N,Y,N,N
수토역사전시관,전시/공연,37.51106527,130.799823,www.ulleung.go.kr/tour/,"1월 1일, 설·추석 당일 ",09:00 - 18:00,Y,N,N,Y,Y,N,N
수통골,문화관광/명소,36.34512647,127.294822,,연중무휴,상시개방,Y,N,N,N,Y,N,N
수풀로 삼회리,문화관광/명소,37.69960376,127.392981,www.hanriver.or.kr,,평일 09:00 - 18:00,Y,N,N,Y,Y,N,Y
수풀로영문리,문화관광/명소,37.27355937,127.21044,www.hanriver.or.kr/main/main.php,"	연중개방","	10:00~18:00",Y,N,N,N,Y,N,N
수피아미술관,전시/공연,36.0935674,128.484279,www.supiamuseum.com/,매주 월요일,10:00 - 18:00,Y,N,N,N,Y,Y,Y
수항계곡유원지,문화관광/명소,37.55700229,128.563579,,연중무휴,상시개방,N,N,N,N,Y,N,N
수항골박물관,전시/공연,35.85239153,127.3926,,,,N,N,N,Y,N,N,N
수향자연식생활문화원,전시/공연,35.71650182,126.928301,,,,N,N,N,N,Y,N,N
수혈주거지,문화관광/명소,36.28850088,126.912561,,,,Y,N,N,N,N,N,N
숙명여자대학교문신미술관,전시/공연,37.543832,126.965458,www.sookmyung.ac.kr/moonshin/index.do,"매주 토요일 일요일, 공휴일, 창학기념일 5월 22일",10:00 - 17:00,N,Y,Y,Y,Y,Y,Y
숙명여자대학교박물관,전시/공연,37.543832,126.965458,www.sookmyung.ac.kr/sites/museumintro/index.do,"주말, 공휴일, 숙명여대 창학기념일(5월 22일)",10:00 - 17:00,N,Y,Y,Y,Y,Y,Y
순개울해변,문화관광/명소,37.81110307,128.893649,,,,Y,N,N,N,Y,N,N
순교미술관,전시/공연,36.762616,126.771105,sinri.or.kr/sinri-art-gallery/,매주 월요일,09:00 - 17:00,Y,N,N,Y,N,N,N
순국경찰관13용사성역,문화관광/명소,37.07964049,128.492685,,,,N,N,N,N,N,N,N
순긋해수욕장,문화관광/명소,37.81110307,128.893649,sungutbeach.co.kr/,,,Y,N,N,N,Y,N,N
순성미술관,전시/공연,36.84330389,126.712607,,매주 월요일,10:00 - 18:00,Y,N,N,N,N,N,N
순위아트홀,전시/공연,37.50154346,127.025367,,,,N,N,N,N,N,N,N
순조대왕태실,문화관광/명소,36.54808404,127.85327,,,,N,N,N,N,N,N,N
순창공설운동장,레저/체육/공원,35.37074578,127.128726,www.sunchang.go.kr/index.sunchang?menuCd=DOM_000000111005008000,연중무휴,05:00~22:00,Y,N,N,N,Y,N,N
순창국악원,전시/공연,35.36853005,127.150352,,,,Y,N,N,N,Y,N,N
순창발효테마파크,문화관광/명소,35.36782675,127.111097,sftp.or.kr/,"신정, 설날 전일 및 당일, 추석 전일 및 당일, 매주 월요일",10:00~17:00,Y,N,N,N,N,N,N
순창수목원,문화관광/명소,35.41481966,127.157183,,,,N,N,N,N,N,N,N
순창쉴랜드,문화관광/명소,35.43170043,127.13167,,"월요일 휴무 신정(1.1), 설날, 추석연휴, 기타지정일","매일 09:00 - 18:00 하절기(3월~10월)
매일 09:00 - 17:00 동절기(11월~2월)",Y,N,N,N,N,N,N
순창장류박물관,전시/공연,35.36986305,127.111076,www.sunchang.go.kr/tour/board/view.sunchang?boardId=BBS_0000005&menuCd=DOM_000000402001000000&orderBy=3a/2U4cBNC8uJdptokGcyg==&paging=ok&startPage=1&searchType=DATA_TITLE&searchOperation=AND&categoryCode1=tc04&dataSid=30,"매주 월요일, 1월 1일, 기타 군수가 필요하다고 인정하는 날"," 09:00 ~ 18:00 (하절기, 3월 ~ 10월), 09:00 ~ 17:00 (동절기, 11월 ~ 다음해 2월)

문화가 있는 날 매월 마지막 수요일 개관시간 2시간연장 09:00~20:00(하절기), 09:00~19:00(동절기)",Y,N,N,N,Y,N,N
순창장류체험관,전시/공연,35.36583263,127.108439,www.sunchang.go.kr/tour/index.sunchang?menuCd=DOM_000000401003000000,,매일 09:00 - 18:00 예약 운영.,Y,N,N,Y,N,N,N
순창팔덕다용도구장,레저/체육/공원,35.38235192,127.111859,sunchangsports.co.kr:505/?c=3&uid=7,,,Y,N,N,N,Y,N,N
순창CC,레저/체육/공원,35.38675032,127.125511,www.sunchangcc.co.kr/,사전문의,예약제,Y,N,N,N,N,N,N
순천남문터광장,전시/공연,34.95390164,127.483181,,,,N,Y,N,N,N,N,N
순천농협남도식품김치아트센터,전시/공연,34.90598099,127.484536,,,,N,N,N,N,N,N,N
순천대학교박물관,전시/공연,34.96676128,127.480923,www.scnu.ac.kr/museum/main.do,"법정공휴일, 개교기념일(5월 15일), 기타 관리상 필요할 때",월요일~금요일 : 10시 ~ 17시,N,Y,N,N,N,N,N
순천만관리센터정원산업과,전시/공연,34.92887168,127.500801,,,,Y,N,N,N,N,N,N
순천만국가정원,문화관광/명소,34.92887168,127.500801,scbay.suncheon.go.kr,연중무휴,08:30-18:00,Y,N,Y,Y,Y,N,N
순천만생태문화교육원,전시/공연,34.93092159,127.51365,jseco.jne.go.kr/index.es?sid=d4,"매월 두 번째, 네 번째 월요일(정기) 일요일이 아닌 관공서의 공휴일(일요일과 공휴일이 겹칠 경우 ) 대체공휴일 특별한 사유로 분원장이 지정한 날(임시)",월요일~금요일 09:00~18:00 토요일~일요일 09:00~17:00,Y,N,N,N,N,N,N
